Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079364.WC
Processed: 07/18/2014 17:47:40
Using Version: 1.11
Device: WM
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Encoder Counts	Current (A)	Status	Velocity(c/s)	Temperature (C)	Voltage	Time Counts	Discharge Counts	Rope On Drum(m)
1397773542.246	2.617	n	-1955172	-5.55	00000100	-317205	12	31.5	1290	8654	12.65
1397773542.308	2.626	n	-1957172	-5.13	00000100	-317542	12	31.3	1290	8654	12.66
1397773542.371	2.633	n	-1959172	-5.53	00000100	-315743	12	31.4	1290	8654	12.68
1397773542.433	2.647	n	-1961172	-5.79	00000100	-316523	12	31.2	1290	8654	12.69
1397773542.496	2.653	n	-1963172	-5.03	00000100	-318245	12	31.5	1290	8654	12.71
1397773542.558	2.662	n	-1965172	-5.53	00000100	-316637	12	31.2	1290	8654	12.72
1397773542.621	2.673	n	-1967172	-5.35	00000100	-320999	12	31.2	1290	8654	12.73
1397773542.683	2.678	n	-1969172	-4.78	00000100	-320486	12	31.4	1290	8654	12.75
1397773542.746	2.686	n	-1971172	-4.80	00000100	-319442	13	31.2	1290	8654	12.76
1397773542.808	2.696	n	-1973172	-5.44	00000100	-318395	13	31.4	1290	8654	12.77
1397773542.871	2.705	n	-1975172	-5.00	00000100	-317424	12	31.3	1290	8654	12.79
1397773542.933	2.713	n	-1977172	-6.29	00000100	-317142	13	31.5	1290	8654	12.80
1397773542.996	2.722	n	-1979172	-6.04	00000100	-316212	13	31.4	1290	8654	12.81
1397773543.058	2.729	n	-1981172	-5.51	00000100	-319252	13	31.3	1290	8654	12.83
1397773543.121	2.737	y	-1983606	-5.50	00000100	-322346	13	31.4	1290	8654	12.84
1397773543.246	2.754	n	-1987172	-5.47	00000100	-324119	12	31.3	1290	8654	12.87
1397773543.308	2.767	n	-1989172	-5.51	00000100	-324207	13	31.2	1290	8654	12.88
1397773543.371	2.777	n	-1991172	-5.35	00000100	-323247	13	31.2	1290	8654	12.90
1397773543.433	2.788	n	-1993172	-5.53	00000100	-322694	13	31.2	1290	8654	12.91
1397773543.496	2.799	n	-1995172	-5.38	00000100	-326580	13	31.6	1290	8654	12.92
1397773543.558	2.810	n	-1997172	-5.30	00000100	-323207	13	31.5	1290	8655	12.94
1397773543.621	2.823	n	-1999172	-5.37	00000100	-321954	13	31.2	1290	8655	12.95
1397773543.683	2.833	n	-2001172	-5.65	00000100	-322632	13	31.3	1290	8655	12.96
1397773543.746	2.848	n	-2003172	-5.31	00000100	-324064	13	31.4	1290	8655	12.98
1397773543.808	2.863	n	-2005730	-6.46	00000100	-324836	13	31.5	1290	8655	13.00
1397773543.871	2.876	n	-2007172	-5.61	00000100	-325697	13	31.5	1290	8655	13.00
1397773543.933	2.891	n	-2009728	-5.54	00000100	-324243	13	31.3	1290	8655	13.02
1397773543.996	2.900	n	-2011172	-5.64	00000100	-323412	13	31.2	1290	8655	13.03
1397773544.058	2.920	n	-2013590	-5.69	00000100	-320427	13	31.5	1290	8655	13.05
1397773544.121	2.932	n	-2015172	-5.81	00000100	-320226	13	31.4	1290	8655	13.06
1397773544.183	2.950	n	-2017586	-6.10	00000100	-316783	13	31.2	1290	8655	13.08
1397773544.246	2.964	n	-2019172	-5.43	00000100	-314323	13	31.5	1290	8655	13.09
1397773544.308	2.980	n	-2021172	-5.46	00000100	-317010	13	31.5	1290	8655	13.10
1397773544.371	2.994	n	-2023247	-5.18	00000100	-318787	13	31.5	1290	8655	13.11
1397773544.433	3.005	n	-2025172	-6.07	00000100	-318545	13	31.2	1290	8655	13.13
1397773544.496	3.018	n	-2027172	-5.98	00000100	-319552	13	31.5	1290	8655	13.14
1397773544.558	3.029	n	-2029172	-5.58	00000100	-317743	13	31.2	1290	8655	13.16
1397773544.621	3.043	n	-2031505	-5.57	00000100	-314886	13	31.2	1290	8655	13.17
1397773544.683	3.049	n	-2033172	-5.44	00000100	-314019	13	31.2	1290	8655	13.18
1397773544.746	3.065	n	-2035172	-4.90	00000100	-311843	13	31.2	1290	8655	13.20
1397773544.808	3.077	n	-2036755	-5.94	00000100	-310181	13	31.4	1290	8655	13.21
1397773544.871	3.088	n	-2039172	-5.98	00000000	-306368	13	31.2	1290	8656	13.22
1397773544.933	3.098	n	-2040740	-6.03	00000100	-304988	13	31.3	1290	8656	13.23
1397773544.996	3.108	n	-2042746	-6.08	00000100	-306965	13	31.1	1290	8656	13.25
1397773545.058	3.119	n	-2043596	-6.12	00000000	-304065	13	31.4	1290	8656	13.25
1397773545.121	3.128	n	-2045213	-5.57	00000000	-297935	13	31.4	1290	8656	13.26
1397773545.183	3.136	n	-2048179	-6.02	00000000	-293108	13	31.3	1290	8656	13.29
1397773545.246	3.151	n	-2049172	-6.06	00000000	-287421	13	31.1	1290	8656	13.29
1397773545.308	3.161	n	-2051172	-6.05	00000000	-277346	13	31.2	1290	8656	13.31
1397773545.371	3.172	n	-2053172	-6.17	00000000	-277701	13	31.3	1290	8656	13.32
1397773545.433	3.181	n	-2055172	-5.96	00000000	-254846	13	31.6	1290	8656	13.33
1397773545.496	3.195	n	-2056175	-6.03	00000000	-223407	13	31.3	1290	8656	13.34
1397773545.558	3.207	n	-2058142	-6.00	00000000	-219320	13	31.3	1290	8656	13.35
1397773545.621	3.220	n	-2059172	-6.06	00000000	-208663	13	31.4	1290	8656	13.36
1397773545.683	3.233	n	-2059574	-6.01	00000000	-176931	13	31.5	1290	8656	13.36
1397773545.746	3.244	n	-2061172	-5.99	00000000	-174972	13	31.8	1290	8657	13.37
1397773545.808	3.258	n	-2062155	-6.01	00000000	-166879	13	31.6	1290	8657	13.38
1397773545.871	3.275	n	-2063172	-5.97	00000000	-169025	13	31.8	1290	8656	13.39
1397773545.933	3.288	n	-2064190	-6.00	00000000	-151696	13	31.5	1290	8656	13.39
1397773545.996	3.305	n	-2065172	-6.00	00000000	-158756	13	31.8	1290	8656	13.40
1397773546.058	3.318	n	-2065729	-6.04	00000000	-153387	13	31.8	1290	8656	13.41
1397773546.121	3.332	n	-2067172	-6.06	00000000	-168739	13	31.5	1290	8656	13.42
1397773546.183	3.346	n	-2068004	-6.01	00000000	-142295	13	31.8	1290	8656	13.42
1397773546.246	3.357	n	-2069174	-6.03	00000000	-167889	13	31.5	1290	8656	13.43
1397773546.308	3.370	n	-2069731	-6.05	00000000	-165447	13	31.5	1290	8657	13.43
1397773546.371	3.386	n	-2071172	-6.05	00000000	-179692	13	31.7	1290	8657	13.44
1397773546.433	3.403	n	-2071913	-6.03	00000000	-173738	13	31.6	1290	8657	13.45
1397773546.496	3.416	n	-2073172	-5.98	00000000	-182926	13	31.5	1290	8657	13.46
1397773546.558	3.435	n	-2074184	-5.99	00000000	-192019	13	31.6	1290	8657	13.46
1397773546.621	3.453	n	-2075371	-5.97	00000000	-180809	13	31.7	1290	8657	13.47
1397773546.683	3.471	n	-2077172	-6.01	00000000	-201954	13	31.6	1290	8657	13.48
1397773546.746	3.488	n	-2077768	-5.98	00000000	-196260	13	31.5	1290	8657	13.49
1397773546.808	3.505	n	-2079187	-6.01	00000000	-201042	13	31.5	1290	8657	13.50
1397773546.871	3.525	n	-2081172	-5.92	00000000	-221279	13	31.6	1290	8657	13.51
1397773546.933	3.544	n	-2081680	-5.99	00000000	-230391	13	31.3	1290	8657	13.51
1397773546.996	3.562	n	-2083185	-5.96	00000000	-252100	13	31.6	1290	8657	13.52
1397773547.058	3.579	n	-2085172	-5.95	00000000	-265503	13	31.2	1290	8657	13.54
1397773547.121	3.600	n	-2087172	-6.08	00000100	-295803	13	31.1	1290	8657	13.55
1397773547.183	3.622	n	-2089172	-6.23	00000100	-308785	13	31.2	1290	8657	13.57
1397773547.246	3.640	n	-2091423	-5.89	00000100	-311096	13	31.1	1290	8657	13.58
1397773547.308	3.660	n	-2093172	-5.02	00000000	-313623	13	31.0	1290	8657	13.59
1397773547.371	3.680	n	-2095172	-5.39	00000100	-314594	13	31.4	1290	8657	13.61
1397773547.433	3.700	n	-2097172	-5.69	00000100	-313575	13	31.3	1290	8657	13.62
1397773547.496	3.719	n	-2099172	-5.98	00000100	-309741	13	31.2	1290	8657	13.63
1397773547.558	3.741	n	-2101413	-6.11	00000100	-311125	13	31.4	1290	8657	13.65
1397773547.621	3.760	n	-2103172	-5.71	00000100	-313810	13	31.3	1290	8657	13.66
1397773547.683	3.779	n	-2105172	-5.67	00000100	-319014	13	31.2	1290	8657	13.68
1397773547.746	3.800	n	-2107172	-5.08	00000100	-319435	13	31.4	1290	8658	13.69
1397773547.808	3.815	n	-2109423	-5.55	00000100	-316710	13	31.3	1290	8658	13.70
1397773547.871	3.833	n	-2111172	-5.78	00000100	-318820	13	31.4	1290	8658	13.72
1397773547.933	3.853	n	-2113172	-5.16	00000100	-317930	13	31.2	1290	8658	13.73
1397773547.996	3.870	n	-2115172	-5.50	00000100	-319570	13	31.2	1290	8658	13.74
1397773548.058	3.886	y	-2118762	-5.20	00000100	-319655	13	31.2	1290	8658	13.77
1397773548.183	3.915	n	-2121172	-5.87	00000100	-319702	13	31.2	1290	8658	13.79
1397773548.246	3.932	n	-2123172	-5.79	00000100	-325862	13	31.2	1290	8658	13.80
1397773548.308	3.946	n	-2125172	-4.99	00000100	-324305	13	31.3	1290	8658	13.81
1397773548.371	3.961	n	-2127172	-6.24	00000100	-325796	13	31.2	1290	8658	13.83
1397773548.433	3.975	n	-2129172	-4.97	00000100	-325598	13	31.4	1290	8658	13.84
1397773548.496	3.989	n	-2131603	-5.07	00000100	-327338	13	31.5	1290	8658	13.86
1397773548.558	3.999	n	-2133172	-5.54	00000100	-325844	13	31.2	1290	8658	13.87
1397773548.621	4.012	n	-2135587	-5.46	00000100	-326180	13	31.5	1290	8658	13.88
1397773548.683	4.027	n	-2137427	-5.49	00000100	-325756	13	31.3	1290	8658	13.90
1397773548.746	4.038	n	-2139172	-5.63	00000100	-322643	13	31.5	1290	8658	13.91
1397773548.808	4.051	n	-2141743	-5.53	00000100	-326726	13	31.6	1290	8658	13.93
1397773548.871	4.060	n	-2143592	-4.97	00000100	-327799	13	31.1	1290	8658	13.94
1397773548.933	4.074	n	-2145730	-5.20	00000100	-325269	13	31.3	1290	8658	13.95
1397773548.996	4.086	n	-2147591	-4.97	00000100	-326818	13	31.5	1290	8658	13.97
1397773549.058	4.100	n	-2149172	-4.94	00000100	-326532	13	31.3	1290	8659	13.98
1397773549.121	4.112	n	-2151172	-5.25	00000100	-326136	13	31.3	1290	8659	13.99
1397773549.183	4.123	n	-2153172	-4.72	00000100	-326532	13	31.5	1290	8659	14.00
1397773549.246	4.134	n	-2155751	-4.78	00000100	-327195	13	31.4	1290	8659	14.02
1397773549.308	4.145	n	-2157607	-4.94	00000100	-327312	13	31.4	1290	8659	14.04
1397773549.371	4.157	n	-2159172	-5.50	00000100	-324492	13	31.4	1290	8659	14.05
1397773549.433	4.170	n	-2161733	-4.36	00000100	-323463	13	31.4	1290	8659	14.06
1397773549.496	4.182	n	-2163172	-5.11	00000100	-323042	13	31.4	1290	8659	14.07
1397773549.558	4.193	n	-2165773	-5.32	00000100	-327030	13	31.2	1290	8659	14.09
1397773549.621	4.206	n	-2167258	-5.29	00000100	-328282	13	31.5	1290	8659	14.10
1397773549.683	4.216	n	-2169735	-5.53	00000100	-325796	13	31.5	1290	8659	14.12
1397773549.746	4.227	n	-2171730	-5.48	00000100	-324650	13	31.5	1290	8659	14.13
1397773549.808	4.235	n	-2173591	-5.37	00000100	-323771	13	31.5	1290	8659	14.15
1397773549.871	4.241	n	-2175774	-5.43	00000100	-321584	13	31.4	1290	8659	14.16
1397773549.933	4.247	n	-2177413	-5.39	00000100	-324573	13	31.3	1290	8659	14.17
1397773549.996	4.257	n	-2179172	-5.31	00000100	-322749	13	31.3	1290	8659	14.18
1397773550.058	4.268	n	-2182406	-5.27	00000100	-323716	13	31.3	1290	8659	14.21
1397773550.121	4.278	n	-2183172	-4.86	00000100	-325562	13	31.3	1290	8659	14.21
1397773550.183	4.286	n	-2185742	-4.71	00000100	-325302	13	31.4	1290	8659	14.23
1397773550.246	4.291	n	-2187606	-4.96	00000100	-326393	13	31.3	1290	8659	14.24
1397773550.308	4.304	n	-2189746	-5.13	00000100	-330454	13	31.3	1290	8659	14.26
1397773550.371	4.309	n	-2191731	-5.36	00000100	-328352	13	31.5	1290	8659	14.27
1397773550.433	4.319	n	-2193599	-5.53	00000100	-327568	13	31.4	1290	8659	14.28
1397773550.496	4.328	n	-2195774	-5.68	00000100	-325448	13	31.3	1290	8660	14.30
1397773550.558	4.342	n	-2198425	-5.51	00000100	-327546	13	31.4	1290	8660	14.32
1397773550.621	4.351	n	-2199172	-5.44	00000100	-328202	13	31.4	1290	8660	14.32
1397773550.683	4.363	n	-2201729	-5.30	00000100	-330516	13	31.3	1290	8660	14.34
1397773550.746	4.370	n	-2204767	-5.02	00000100	-330886	13	31.5	1290	8660	14.36
1397773550.808	4.382	n	-2206759	-4.92	00000100	-332263	13	31.5	1290	8660	14.37
1397773550.871	4.395	n	-2209172	-4.59	00000100	-330520	13	31.3	1290	8660	14.39
1397773550.933	4.406	n	-2209583	-5.02	00000100	-330425	13	31.4	1290	8660	14.39
1397773550.996	4.416	n	-2211401	-5.34	00000100	-330502	13	31.4	1290	8660	14.41
1397773551.058	4.429	n	-2213467	-5.39	00000100	-330465	13	31.5	1290	8660	14.42
1397773551.121	4.439	n	-2217172	-5.36	00000100	-328916	13	31.4	1290	8660	14.45
1397773551.183	4.450	n	-2219172	-5.28	00000100	-327382	13	31.3	1290	8660	14.46
1397773551.246	4.463	n	-2221172	-5.18	00000100	-332043	13	31.3	1290	8660	14.47
1397773551.308	4.474	n	-2223172	-4.43	00000100	-332827	13	31.4	1290	8660	14.49
1397773551.371	4.482	n	-2225172	-4.98	00000100	-332322	13	31.3	1290	8660	14.50
1397773551.433	4.493	n	-2227586	-5.45	00000100	-335918	13	31.3	1290	8660	14.52
1397773551.496	4.500	n	-2229172	-5.12	00000100	-335149	13	31.3	1290	8660	14.53
1397773551.558	4.511	n	-2231172	-5.25	00000100	-335874	13	31.6	1290	8660	14.54
1397773551.621	4.521	n	-2233172	-4.76	00000100	-337698	13	31.3	1290	8660	14.56
1397773551.683	4.532	n	-2235172	-5.23	00000100	-335120	13	31.6	1290	8660	14.57
1397773551.746	4.543	n	-2237746	-4.39	00000100	-335790	13	31.5	1290	8660	14.59
1397773551.808	4.552	n	-2239172	-4.91	00000100	-335922	13	31.5	1290	8660	14.60
1397773551.871	4.561	n	-2241583	-4.88	00000100	-338335	13	31.4	1290	8661	14.61
1397773551.933	4.571	n	-2243411	-4.52	00000100	-339902	13	31.3	1290	8661	14.63
1397773551.996	4.578	n	-2246411	-4.63	00000100	-340657	13	31.6	1290	8661	14.65
1397773552.058	4.589	n	-2247172	-5.31	00000100	-340294	13	31.3	1290	8661	14.65
1397773552.121	4.600	n	-2249732	-4.82	00000100	-339327	13	31.3	1290	8661	14.67
1397773552.183	4.609	n	-2252609	-4.59	00000100	-341309	13	31.3	1290	8661	14.69
1397773552.246	4.618	n	-2254757	-4.31	00000100	-340847	13	31.4	1290	8661	14.71
1397773552.308	4.626	n	-2255391	-4.91	00000100	-337445	13	31.4	1290	8661	14.71
1397773552.371	4.635	n	-2259172	-4.92	00000100	-336844	13	31.5	1290	8661	14.74
1397773552.433	4.643	n	-2261172	-4.88	00000100	-339602	13	31.4	1290	8661	14.75
1397773552.496	4.653	n	-2263172	-4.47	00000100	-342488	13	31.7	1290	8661	14.76
1397773552.558	4.660	n	-2265751	-4.83	00000100	-344271	13	31.5	1290	8661	14.78
1397773552.621	4.668	n	-2267251	-4.65	00000100	-345710	13	31.7	1290	8661	14.79
1397773552.683	4.676	n	-2269579	-4.38	00000100	-344224	13	31.7	1290	8661	14.81
1397773552.746	4.680	n	-2271172	-4.65	00000100	-345630	13	31.6	1290	8661	14.82
1397773552.808	4.687	n	-2273733	-4.56	00000100	-346604	13	31.4	1290	8661	14.84
1397773552.871	4.694	n	-2275747	-4.49	00000100	-341627	13	31.5	1290	8661	14.85
1397773552.933	4.704	n	-2277772	-5.33	00000100	-342217	13	31.6	1290	8661	14.86
1397773552.996	4.709	n	-2279172	-4.82	00000100	-345502	13	31.4	1290	8661	14.87
1397773553.058	4.714	y	-2283172	-5.29	00000100	-349131	13	31.4	1290	8661	14.90
1397773553.121	4.718	n	-2285172	-4.74	00000100	-346890	13	31.6	1290	8661	14.92
1397773553.183	4.724	n	-2287172	-4.68	00000100	-345641	13	31.7	1290	8661	14.93
1397773553.246	4.727	n	-2289172	-4.48	00000100	-349197	13	31.7	1290	8661	14.94
1397773553.308	4.737	n	-2291172	-4.46	00000100	-344714	13	31.7	1290	8661	14.96
1397773553.371	4.742	n	-2293745	-4.61	00000100	-348995	13	31.6	1290	8661	14.97
1397773553.433	4.750	n	-2295270	-4.29	00000100	-349255	13	31.5	1290	8662	14.99
1397773553.496	4.755	n	-2297172	-4.85	00000100	-347355	13	31.6	1290	8662	15.00
1397773553.558	4.759	n	-2299607	-4.49	00000100	-346172	13	31.5	1290	8662	15.02
1397773553.621	4.762	n	-2301571	-4.59	00000100	-347578	13	31.7	1290	8662	15.03
1397773553.683	4.768	n	-2303742	-4.13	00000100	-348889	13	31.8	1290	8662	15.04
1397773553.746	4.773	n	-2306603	-4.78	00000100	-349841	13	31.5	1290	8662	15.06
1397773553.808	4.778	n	-2309172	-4.21	00000100	-349537	13	31.6	1290	8662	15.08
1397773553.871	4.784	n	-2311172	-4.86	00000100	-345623	13	31.7	1290	8662	15.10
1397773553.933	4.788	n	-2313172	-4.72	00000100	-345564	13	31.4	1290	8662	15.11
1397773553.996	4.796	n	-2315173	-4.37	00000100	-345498	13	31.4	1290	8662	15.12
1397773554.058	4.799	n	-2317172	-4.37	00000100	-345461	13	31.6	1290	8662	15.14
1397773554.121	4.805	n	-2319172	-4.87	00000100	-343857	13	31.5	1290	8662	15.15
1397773554.183	4.808	n	-2321250	-4.41	00000100	-345278	13	31.4	1290	8662	15.17
1397773554.246	4.814	n	-2323587	-4.18	00000100	-345505	13	31.3	1290	8662	15.18
1397773554.308	4.819	n	-2325172	-4.56	00000100	-344319	13	31.4	1290	8662	15.19
1397773554.371	4.828	n	-2327746	-4.69	00000100	-343792	13	31.4	1290	8662	15.21
1397773554.433	4.832	n	-2329587	-4.47	00000100	-342649	13	31.4	1290	8662	15.22
1397773554.496	4.834	n	-2332743	-4.33	00000100	-341840	13	31.6	1290	8662	15.24
1397773554.558	4.841	n	-2333733	-4.97	00000100	-340591	13	31.6	1290	8662	15.25
1397773554.621	4.846	n	-2336730	-4.86	00000100	-335607	13	31.3	1290	8662	15.27
1397773554.683	4.848	n	-2338749	-4.90	00000100	-333816	13	31.5	1290	8662	15.29
1397773554.746	4.857	n	-2339252	-5.31	00000100	-332303	13	31.6	1290	8662	15.29
1397773554.808	4.866	n	-2341730	-4.77	00000100	-332406	13	31.4	1290	8662	15.31
1397773554.871	4.866	n	-2345172	-5.02	00000100	-329502	13	31.3	1290	8662	15.33
1397773554.933	4.869	n	-2347172	-5.48	00000100	-327583	13	31.4	1290	8663	15.34
1397773554.996	4.873	n	-2348763	-5.31	00000100	-327275	13	31.5	1290	8663	15.36
1397773555.058	4.880	n	-2351172	-5.61	00000100	-323357	13	31.2	1290	8663	15.37
1397773555.121	4.887	n	-2352762	-5.68	00000100	-317933	13	31.1	1290	8663	15.38
1397773555.183	4.891	n	-2355172	-5.81	00000100	-317205	13	31.1	1290	8663	15.40
1397773555.246	4.896	n	-2356762	-5.88	00000100	-312953	13	31.2	1290	8663	15.41
1397773555.308	4.902	n	-2359172	-6.20	00000100	-309060	13	31.2	1290	8663	15.43
1397773555.371	4.905	n	-2359420	-5.92	00000100	-308657	13	31.4	1290	8663	15.43
1397773555.433	4.913	n	-2363004	-6.87	00000100	-301743	13	31.5	1290	8663	15.45
1397773555.496	4.922	n	-2364005	-5.36	00000000	-299180	13	31.3	1290	8663	15.46
1397773555.558	4.928	n	-2365172	-5.94	00000000	-289585	13	31.4	1290	8663	15.47
1397773555.621	4.938	n	-2367172	-6.18	00000000	-282704	13	31.1	1290	8663	15.48
1397773555.683	4.946	n	-2369172	-6.03	00000000	-258684	13	31.6	1290	8663	15.50
1397773555.746	4.954	n	-2371172	-6.01	00000000	-227186	13	31.2	1290	8663	15.51
1397773555.808	4.959	n	-2372210	-6.07	00000000	-209568	13	31.4	1290	8663	15.52
1397773555.871	4.968	n	-2373190	-6.00	00000000	-175525	13	31.7	1290	8663	15.53
1397773555.996	4.995	n	-2375172	-5.99	00000000	-132052	13	31.9	1290	8663	15.54
1397773556.058	5.005	n	-2375366	-6.00	00000000	-90242	13	31.8	1290	8663	15.54
1397773556.121	5.017	n	-2376222	-5.93	00000000	-85909	13	31.7	1290	8663	15.55
1397773556.183	5.028	n	-2376410	-5.99	00000000	-80208	13	31.9	1290	8663	15.55
1397773556.246	5.044	n	-2376846	-6.04	00000000	-48267	13	32.1	1290	8663	15.55
1397773556.308	5.057	n	-2377202	-6.00	00000000	-39386	13	31.9	1290	8663	15.55
1397773556.371	5.073	n	-2377406	-6.01	00000000	-53375	13	31.9	1290	8663	15.55
1397773556.433	5.085	n	-2377690	-6.03	00000000	-22075	13	32.0	1290	8663	15.56
1397773556.496	5.095	n	-2378004	-5.97	00000000	-34559	13	31.8	1290	8663	15.56
1397773556.558	5.114	n	-2378186	-6.02	00000000	-39536	13	32.2	1290	8663	15.56
1397773556.621	5.132	n	-2378301	-5.98	00000000	-28645	13	32.2	1290	8663	15.56
1397773556.683	5.144	n	-2378543	-6.00	00000000	-51229	13	32.0	1290	8664	15.56
1397773556.746	5.160	n	-2378787	-6.01	00000000	-26982	13	31.9	1290	8664	15.56
1397773556.808	5.176	n	-2379172	-6.00	00000000	-39174	13	32.2	1290	8664	15.57
1397773556.871	5.189	n	-2379212	-6.02	00000000	-32552	13	31.9	1290	8664	15.57
1397773556.933	5.210	n	-2379502	-5.96	00000000	-34211	13	32.2	1290	8664	15.57
1397773556.996	5.229	n	-2379611	-6.03	00000000	-27389	13	32.0	1290	8664	15.57
1397773557.058	5.248	n	-2379767	-6.02	00000000	-38785	13	31.9	1290	8664	15.57
1397773557.121	5.263	n	-2380219	-6.02	00000000	-46121	13	32.2	1290	8664	15.57
1397773557.183	5.280	n	-2380257	-6.01	00000000	-25920	13	32.1	1290	8664	15.57
1397773557.246	5.296	n	-2380669	-5.97	00000000	-59634	13	32.0	1290	8664	15.58
1397773557.308	5.318	n	-2380786	-6.01	00000000	-30615	13	32.1	1290	8664	15.58
1397773557.371	5.333	n	-2381210	-6.02	00000000	-60399	13	31.8	1290	8664	15.58
1397773557.433	5.353	n	-2381504	-5.97	00000000	-46121	13	32.1	1290	8664	15.58
1397773557.496	5.373	n	-2381678	-6.00	00000000	-48842	13	31.9	1290	8664	15.58
1397773557.558	5.391	n	-2382186	-6.03	00000000	-61934	13	32.0	1290	8664	15.59
1397773557.621	5.408	n	-2382394	-6.05	00000000	-69489	13	32.0	1290	8664	15.59
1397773557.683	5.430	n	-2382785	-6.02	00000000	-52485	13	31.8	1290	8664	15.59
1397773557.746	5.449	n	-2383186	-6.01	00000000	-61820	13	31.9	1290	8664	15.60
1397773557.808	5.470	n	-2383594	-6.06	00000000	-77930	13	31.8	1290	8664	15.60
1397773557.871	5.487	n	-2384064	-6.03	00000000	-81321	13	32.0	1290	8664	15.60
1397773557.933	5.507	n	-2384834	-6.01	00000000	-78962	13	32.0	1290	8664	15.61
1397773557.996	5.525	n	-2385172	-6.00	00000000	-68727	13	32.1	1290	8664	15.61
1397773558.058	5.541	y	-2386195	-6.03	00000000	-94219	13	31.7	1290	8664	15.62
1397773558.183	5.585	n	-2387172	-6.00	00000000	-86016	13	31.8	1290	8664	15.62
1397773558.246	5.602	n	-2387258	-5.96	00000000	-81727	13	31.8	1290	8664	15.62
1397773558.308	5.619	n	-2387831	-6.03	00000000	-116917	13	31.9	1290	8664	15.63
1397773558.371	5.636	n	-2389162	-6.02	00000000	-130444	13	31.8	1290	8664	15.64
1397773558.433	5.656	n	-2389323	-6.03	00000000	-98661	13	31.9	1290	8664	15.64
1397773558.496	5.675	n	-2390194	-6.00	00000000	-116404	13	31.8	1290	8664	15.64
1397773558.558	5.691	n	-2391172	-5.98	00000000	-147993	13	31.7	1290	8664	15.65
1397773558.621	5.712	n	-2391633	-6.03	00000000	-120355	13	31.6	1290	8664	15.65
1397773558.683	5.730	n	-2392505	-6.03	00000000	-128914	13	31.7	1290	8664	15.66
1397773558.746	5.747	n	-2393334	-6.02	00000000	-148118	13	31.7	1290	8664	15.67
1397773558.808	5.766	n	-2394169	-5.97	00000000	-152238	13	31.8	1290	8664	15.67
1397773558.871	5.784	n	-2395172	-5.98	00000000	-135256	13	31.9	1290	8664	15.68
1397773558.996	5.825	n	-2397182	-6.04	00000000	-174862	13	31.7	1290	8665	15.69
1397773559.058	5.843	n	-2398187	-6.03	00000000	-158643	13	31.6	1290	8665	15.70
1397773559.121	5.863	n	-2399175	-6.00	00000000	-182545	13	31.7	1290	8665	15.71
1397773559.183	5.876	n	-2401172	-6.03	00000000	-216610	13	31.4	1290	8665	15.72
1397773559.246	5.896	n	-2401717	-6.02	00000000	-218870	13	31.5	1290	8665	15.72
1397773559.308	5.914	n	-2403172	-5.97	00000000	-233196	13	31.8	1290	8665	15.73
1397773559.371	5.932	n	-2405172	-6.04	00000000	-265807	13	31.4	1290	8665	15.75
1397773559.433	5.949	n	-2407597	-6.22	00000100	-303062	13	31.3	1290	8665	15.77
1397773559.496	5.966	n	-2409172	-5.49	00000000	-305087	13	31.3	1290	8665	15.78
1397773559.558	5.986	n	-2411419	-5.62	00000100	-309104	13	31.3	1290	8665	15.79
