Source File: C:\data\ooi\CSPP\uCSPP_2014_04_14_deploy\recoveredData\11079364.PPB
Processed: 07/08/2014 15:38:02
Using Version: 1.10
Device: OPT
Start Date: 04/17/2014
Timestamp (s)	Depth (m)	Data
1397773865.164	5.034	4831	209	347.329	10.919	31.231	31.231	40.533	9.302	908.5	970.6	580.8
1397773866.163	4.984	4831	209	347.582	10.923	31.221	31.221	40.523	9.302	909.9	972.2	580.7
1397773867.164	4.980	4831	209	347.858	10.924	31.211	31.211	40.513	9.302	910.7	973.4	580.6
1397773868.163	5.015	4831	209	348.175	10.922	31.202	31.202	40.504	9.302	911.4	974.4	580.7
1397773869.163	4.982	4831	209	348.245	10.922	31.199	31.199	40.502	9.303	911.9	975.2	580.7
1397773870.165	4.900	4831	209	348.503	10.922	31.191	31.191	40.493	9.302	912.5	976.1	580.7
1397773871.164	4.753	4831	209	348.767	10.922	31.182	31.182	40.484	9.302	913.3	977.2	580.7
1397773872.167	4.627	4831	209	349.016	10.926	31.171	31.171	40.473	9.302	914.1	978.8	580.5
1397773873.163	4.451	4831	209	349.415	10.930	31.156	31.156	40.459	9.302	915.5	981.1	580.4
1397773874.168	4.280	4831	209	349.862	10.927	31.143	31.143	40.445	9.303	917.3	983.6	580.5
1397773875.166	4.128	4831	209	350.305	10.922	31.131	31.131	40.433	9.302	919.0	985.7	580.7
1397773876.163	4.023	4831	209	350.767	10.920	31.116	31.116	40.419	9.303	920.3	987.1	580.7
1397773877.163	3.989	4831	209	350.995	10.923	31.108	31.108	40.410	9.302	921.0	987.8	580.7
1397773878.163	3.939	4831	209	351.331	10.928	31.094	31.094	40.397	9.303	921.4	988.3	580.5
1397773879.163	3.922	4831	209	351.466	10.928	31.089	31.089	40.391	9.302	921.8	988.6	580.5
1397773880.163	3.908	4831	209	351.791	10.929	31.079	31.079	40.382	9.303	921.9	988.9	580.5
1397773881.163	3.869	4831	209	352.078	10.932	31.067	31.067	40.371	9.304	921.9	989.1	580.4
1397773882.192	3.829	4831	209	352.302	10.935	31.059	31.059	40.361	9.303	921.9	989.5	580.3
1397773883.164	3.755	4831	209	352.529	10.940	31.049	31.049	40.352	9.303	922.1	989.8	580.1
1397773884.163	3.657	4831	209	352.707	10.942	31.042	31.042	40.345	9.303	922.5	990.5	580.0
1397773885.165	3.540	4831	209	352.788	10.942	31.039	31.039	40.341	9.302	923.4	991.6	580.0
1397773886.164	3.423	4831	209	353.400	10.936	31.022	31.022	40.325	9.303	924.4	993.6	580.2
1397773887.162	3.325	4831	209	353.819	10.936	31.008	31.008	40.312	9.304	925.7	995.5	580.2
1397773888.161	3.146	4831	209	354.071	10.938	30.999	30.999	40.303	9.304	926.7	997.0	580.2
1397773889.163	3.028	4831	209	354.356	10.937	30.990	30.990	40.293	9.303	928.1	998.4	580.2
1397773890.161	2.968	4831	209	354.744	10.938	30.977	30.977	40.281	9.304	929.1	999.2	580.2
1397773891.161	2.944	4831	209	355.004	10.938	30.969	30.969	40.273	9.304	929.7	999.7	580.2
1397773892.162	3.037	4831	209	355.322	10.937	30.959	30.959	40.263	9.304	929.7	999.8	580.2
1397773893.164	3.056	4831	209	355.499	10.939	30.953	30.953	40.256	9.304	929.5	999.8	580.2
1397773894.163	3.003	4831	209	355.747	10.943	30.942	30.942	40.246	9.304	929.5	1000.1	580.0
1397773895.162	2.891	4831	209	355.926	10.942	30.937	30.937	40.240	9.303	929.6	1000.5	580.1
1397773896.162	2.785	4831	209	356.183	10.944	30.928	30.928	40.232	9.304	930.4	1001.3	580.0
1397773897.162	2.657	4831	209	356.379	10.942	30.922	30.922	40.225	9.303	931.3	1002.3	580.0
1397773898.161	2.478	4831	209	356.620	10.943	30.914	30.914	40.218	9.304	932.7	1003.6	580.0
1397773899.161	2.292	4831	209	356.884	10.941	30.907	30.907	40.210	9.303	934.4	1005.3	580.1
1397773900.163	2.170	4831	209	357.081	10.939	30.901	30.901	40.205	9.303	936.2	1006.9	580.1
